,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Totalarea,TotalBsmtFin,TotalSF,TotalBath,TotalPorch,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
454,455,90,63.0,9297,5,5,1976,0.0,1728,1728,0,1728,2,2,0,4,8,0,1976.0,560,0,0,7,2006,5.27415784926368,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
455,456,20,80.0,9600,7,6,1973,320.0,1242,1242,0,1242,0,1,1,3,6,1,1973.0,528,0,0,9,2007,5.244277120801843,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
456,457,70,34.0,4571,5,5,1950,0.0,624,624,720,1344,0,1,0,4,7,0,1916.0,513,0,0,5,2008,4.991226075692495,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
457,458,20,80.0,53227,4,6,1994,0.0,1364,1663,0,1663,1,1,0,2,6,2,1954.0,529,224,137,3,2008,5.408239965311849,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
458,459,70,58.0,5100,8,7,1996,0.0,588,833,833,1666,0,1,0,3,7,1,1925.0,228,192,63,6,2008,5.20682587603185,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
459,460,50,46.0,7015,5,4,1950,161.0,709,979,224,1203,1,1,0,3,5,1,1950.0,352,0,0,7,2009,5.041392685158225,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
460,461,60,75.0,8004,8,5,2009,110.0,832,832,1103,1935,1,2,1,3,8,0,2009.0,552,0,150,12,2009,5.420673474866709,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
461,462,70,60.0,7200,7,9,2007,0.0,560,575,560,1135,1,1,0,3,6,0,1971.0,576,256,0,4,2009,5.190331698170292,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
462,463,20,60.0,8281,5,5,1965,0.0,864,864,0,864,0,1,0,3,5,1,1965.0,360,0,0,12,2009,4.7950662561556125,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
463,464,70,74.0,11988,6,7,1995,0.0,715,849,811,1660,0,1,1,3,6,1,1939.0,240,0,0,8,2008,5.275771900164932,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
464,465,20,60.0,8430,5,5,1978,136.0,1040,1040,0,1040,0,2,0,3,5,0,1959.0,0,0,0,8,2009,5.093421685162235,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
465,466,120,62.0,3072,7,5,2004,18.0,1375,1414,0,1414,0,2,0,2,6,1,2004.0,398,144,20,5,2006,5.252221753598687,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
466,467,20,85.0,10628,7,5,1970,0.0,1277,1277,0,1277,1,1,0,2,5,1,1970.0,526,0,0,4,2007,5.222716471147583,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
467,468,70,79.0,9480,5,7,1995,224.0,728,888,756,1644,0,1,1,3,7,2,1942.0,312,168,0,6,2007,5.165837624690128,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
468,469,20,98.0,11428,8,5,2006,248.0,1626,1634,0,1634,0,2,0,3,7,1,2006.0,866,0,44,5,2007,5.3979400086720375,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
469,470,60,76.0,9291,6,5,1993,120.0,832,832,878,1710,0,2,1,3,7,0,1993.0,506,144,70,6,2008,5.271841606536499,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
470,471,120,70.0,6820,8,5,1985,0.0,1488,1502,0,1502,1,1,1,1,4,0,1985.0,528,0,54,6,2010,5.326335860928752,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
471,472,60,92.0,11952,7,6,1977,0.0,808,1161,808,1969,0,2,1,3,8,1,1977.0,534,0,0,11,2007,5.278753600952829,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
472,473,180,35.0,3675,6,5,2005,80.0,547,1072,0,1072,1,1,0,2,5,0,2005.0,525,0,28,6,2008,5.1702617153949575,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
473,474,20,110.0,14977,8,5,2007,304.0,1976,1976,0,1976,1,2,0,2,7,1,2006.0,908,250,63,7,2007,5.643452676486188,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
474,475,120,41.0,5330,8,5,2000,0.0,1494,1652,0,1652,1,2,0,2,6,0,2000.0,499,96,48,8,2007,5.399673721481038,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
475,476,20,80.0,8480,5,6,1963,0.0,970,970,0,970,1,1,0,2,5,0,1996.0,624,0,24,7,2007,5.122215878272827,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
476,477,20,75.0,13125,6,5,1998,215.0,1478,1493,0,1493,1,2,0,3,7,1,1997.0,508,140,39,4,2008,5.319938439980309,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
477,478,60,105.0,13693,9,5,2006,772.0,2153,2069,574,2643,0,2,1,3,9,1,2006.0,694,414,84,3,2007,5.57978359661681,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,479,20,79.0,10637,8,5,2008,336.0,1705,1718,0,1718,1,2,0,3,7,1,2007.0,826,208,44,9,2009,5.472756449317212,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
479,480,30,50.0,5925,4,7,2000,435.0,907,1131,0,1131,0,1,0,2,7,0,1995.0,672,0,72,3,2007,4.951682291395551,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
480,481,20,98.0,16033,9,5,2005,378.0,1833,1850,0,1850,1,2,0,3,8,1,2004.0,772,519,112,3,2006,5.513217600067939,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
481,482,20,72.0,11846,9,5,2004,562.0,1792,1792,0,1792,1,2,0,2,6,1,2003.0,874,206,49,8,2006,5.57287160220048,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
482,483,70,50.0,2500,7,8,2005,0.0,910,916,910,1826,1,1,1,4,7,1,1915.0,164,0,0,6,2009,5.190331698170292,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
483,484,120,32.0,4500,6,5,1998,116.0,1216,1216,0,1216,1,2,0,2,5,0,1998.0,402,0,125,5,2006,5.214843848047698,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
484,485,20,51.0,7758,5,7,2001,0.0,999,999,0,999,1,1,0,3,6,0,1963.0,264,0,132,3,2007,5.122215878272827,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
485,486,20,80.0,9600,5,7,2007,0.0,1113,1113,0,1113,0,1,0,3,5,1,1950.0,264,0,80,7,2009,5.1673173347481764,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
486,487,20,79.0,10289,5,7,1965,168.0,1073,1073,0,1073,1,1,1,3,6,0,1965.0,515,0,0,6,2007,5.193124598354462,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
487,488,20,70.0,12243,5,6,1971,0.0,1484,1484,0,1484,0,2,0,3,7,1,1971.0,487,224,0,2,2007,5.243038048686294,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
488,489,190,60.0,10800,5,4,1970,0.0,954,1766,648,2414,0,2,0,3,10,1,1970.0,520,142,0,5,2006,5.204119982655925,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
489,490,180,21.0,1526,4,8,2002,0.0,630,630,0,630,1,1,0,1,3,0,1970.0,286,0,0,5,2009,4.9344984512435675,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
490,491,160,47.0,2665,5,6,1976,0.0,264,616,688,1304,0,1,1,3,4,1,1976.0,336,141,24,6,2008,5.060697840353612,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
491,492,50,79.0,9490,6,7,1950,0.0,806,958,620,1578,1,1,0,3,5,2,1941.0,240,0,0,8,2006,5.123851640967086,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
492,493,60,105.0,15578,6,5,2006,0.0,728,728,728,1456,0,2,1,3,8,0,2006.0,429,0,0,5,2006,5.237506037332754,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
493,494,20,70.0,7931,5,6,1960,0.0,1269,1269,0,1269,0,1,1,3,6,1,1964.0,308,0,0,6,2008,5.190331698170292,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
494,495,30,50.0,5784,5,8,1996,0.0,190,886,0,886,0,1,0,2,4,0,1938.0,273,144,20,12,2009,4.960470777534299,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
495,496,30,60.0,7879,4,5,1950,0.0,720,720,0,720,0,1,0,2,4,0,1947.0,0,0,523,11,2009,4.54282542695918,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
496,497,20,121.0,12692,8,5,1993,0.0,3200,3228,0,3228,1,3,0,4,10,1,1992.0,546,264,75,5,2007,5.633468455579586,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
497,498,50,60.0,9120,7,6,1950,0.0,1026,1133,687,1820,1,2,0,4,8,0,1925.0,240,0,100,6,2008,5.264817823009537,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
498,499,20,65.0,7800,5,7,2004,89.0,864,899,0,899,0,1,0,3,5,0,1967.0,288,64,0,6,2009,5.113943352306837,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
499,500,20,70.0,7535,5,7,1985,0.0,912,912,0,912,0,1,0,2,5,0,1958.0,297,12,285,6,2007,5.079181246047625,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
500,501,160,21.0,1890,6,5,1973,285.0,672,672,546,1218,0,1,1,3,7,0,1973.0,264,144,28,5,2007,5.05307844348342,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
501,502,60,75.0,9803,7,5,2005,0.0,866,866,902,1768,0,2,1,3,7,0,2005.0,603,0,108,2,2008,5.355451520126517,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
502,503,20,70.0,9170,5,7,1965,0.0,1214,1214,0,1214,1,1,0,2,6,0,1965.0,461,0,0,4,2007,5.146128035678238,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
503,504,20,100.0,15602,7,8,1997,0.0,1501,1801,0,1801,1,2,0,1,6,2,1959.0,484,0,54,3,2010,5.460897842756548,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
504,505,160,24.0,2308,6,5,1974,0.0,855,855,467,1322,0,2,1,3,6,1,1974.0,440,260,0,6,2009,5.1673173347481764,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
505,506,90,60.0,7596,5,5,1952,360.0,960,960,1000,1960,0,2,0,4,10,0,1952.0,400,0,0,7,2009,5.095169351431755,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
506,507,60,80.0,9554,8,5,1994,125.0,777,1065,846,1911,0,2,1,3,8,1,1993.0,471,182,81,9,2006,5.332438459915605,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
507,508,20,75.0,7862,6,5,2009,0.0,1218,1218,0,1218,0,2,0,2,4,0,2009.0,676,0,102,9,2009,5.318689269947746,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
508,509,70,60.0,9600,7,9,2005,0.0,689,689,689,1378,0,2,0,3,7,1,1928.0,360,0,0,10,2008,5.20682587603185,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
509,510,20,80.0,9600,5,6,1959,132.0,1041,1041,0,1041,1,1,0,3,6,0,1959.0,270,224,88,7,2009,5.095169351431755,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
510,511,20,75.0,14559,5,7,2000,70.0,1008,1363,0,1363,1,1,0,2,6,2,1951.0,288,324,42,6,2009,5.217220655644518,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
511,512,120,40.0,6792,7,5,2006,94.0,1368,1368,0,1368,0,2,0,2,6,1,2005.0,474,132,35,3,2006,5.3067787530377135,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
512,513,20,70.0,9100,5,5,1958,0.0,864,864,0,864,1,1,0,3,5,0,1964.0,624,0,0,7,2006,5.113609151073028,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
513,514,20,71.0,9187,6,5,1983,0.0,1084,1080,0,1080,0,1,1,3,5,0,1983.0,484,120,0,6,2007,5.127104798364807,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
514,515,45,55.0,10594,5,5,1950,0.0,768,789,0,789,0,1,0,2,5,0,1926.0,200,0,0,6,2007,4.984527313343793,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
515,516,20,94.0,12220,10,5,2009,305.0,2006,2020,0,2020,1,2,1,3,9,1,2009.0,900,156,54,9,2009,5.605155226423855,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
516,517,80,57.0,10448,6,6,1972,333.0,689,1378,741,2119,0,2,1,3,7,1,1972.0,583,0,104,8,2009,5.198657086954422,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
517,518,60,79.0,10208,7,5,1997,921.0,1264,1277,1067,2344,0,2,1,3,7,1,1996.0,889,220,0,7,2009,5.423245873936808,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
518,519,60,70.0,9531,6,5,1998,0.0,794,882,914,1796,1,2,1,3,7,0,1998.0,546,0,36,5,2007,5.324282455297693,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
519,520,70,53.0,10918,7,9,2004,0.0,1276,1276,804,2080,0,1,1,3,9,2,1926.0,282,0,0,6,2009,5.3692158574101425,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
520,521,190,60.0,10800,4,7,2000,0.0,0,694,600,1294,0,2,0,3,7,0,1957.0,0,220,114,8,2008,5.026328938722349,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
521,522,20,90.0,11988,6,6,1957,0.0,1244,1244,0,1244,0,1,1,3,6,2,1957.0,336,0,40,5,2007,5.176091259055681,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
522,523,50,50.0,5000,6,7,1950,0.0,1004,1004,660,1664,0,2,0,3,7,2,1950.0,420,0,24,10,2006,5.201397124320452,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
524,525,60,95.0,11787,7,5,1997,594.0,1379,1383,1015,2398,1,2,1,3,8,1,1996.0,834,239,60,8,2007,5.499343359227368,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
525,526,20,62.0,7500,7,5,2005,0.0,1257,1266,0,1266,0,2,0,3,6,1,2005.0,453,38,144,4,2006,5.2455126678141495,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
526,527,20,70.0,13300,5,7,2000,0.0,928,928,0,928,0,1,0,2,4,0,1956.0,252,261,0,6,2007,5.12057393120585,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
